shipment_id,vendor,shipto_country,managed_by,fulfill_via,shipment_mode,pq_#,pq_first_sent_to_client_date,scheduled_delivery_date,delivered_to_client_date,delivery_recorded_date,product_group,sub_classification,vendor_inco_term,shipment_weight_kg,freight_cost_(usd),line_item_quantity,line_item_value,weight_captured_kg,freight_cost_usd,delivery_days,estimated_days,is_late,is_damaged,shipment_status
SHP_006065,Ecom Express,India,Delhi,From RDC,Air,6065,2022-10-27,2022-10-27,2022-11-04,2022-11-04,Consumer Goods,Consumer Goods,DDP,438.83,138.68,190,424.16,499.92,138.68,8,6,True,False,Late
SHP_006066,Amazon Logistics,India,Delhi,From RDC,Air,6066,2022-11-18,2022-11-18,2022-11-28,2022-11-28,Food,Food,EXW,68.95,148.7,109,421.8,325.14,148.7,10,7,True,False,Late
SHP_006067,UPS,India,Kolkata,Direct Drop,Air,6067,2023-10-09,2023-10-09,2023-10-16,2023-10-16,Apparel,Apparel,DDP,218.17,40.01,79,298.54,26.53,40.01,7,9,False,False,Delivered
SHP_006068,UPS,India,Chennai,Direct Drop,Sea,6068,2022-04-21,2022-04-21,2022-04-30,2022-04-30,Food,Food,CIP,125.08,58.78,105,207.22,53.55,58.78,9,6,True,False,Late
SHP_006069,Gati,India,Pune,Direct Drop,Sea,6069,2023-11-24,2023-11-24,2023-12-03,2023-12-03,Consumer Goods,Consumer Goods,DDP,113.09,209.28,4,1272.46,163.23,209.28,9,4,True,True,Late
SHP_006070,SpeedPost,India,Chennai,Direct Drop,Air,6070,2023-09-28,2023-09-28,2023-10-12,2023-10-12,Electronics,Electronics,DDP,367.16,139.29,187,456.71,390.79,139.29,14,9,True,False,Late
SHP_006071,Delhivery,India,Ahmedabad,From RDC,Sea,6071,2022-09-26,2022-09-26,2022-10-03,2022-10-03,Pharma,Pharma,EXW,185.84,48.75,141,188.51,53.4,48.75,7,4,True,False,Late
SHP_006072,DTDC,India,Delhi,Direct Drop,Sea,6072,2022-04-06,2022-04-06,2022-04-13,2022-04-13,Industrial,Industrial,CIP,4.78,170.0,8,465.15,116.31,170.0,7,8,False,False,Delivered
SHP_006073,Ecom Express,India,Delhi,From RDC,Ground,6073,2022-11-30,2022-11-30,2022-12-11,2022-12-11,Pharma,Pharma,CIP,176.46,76.67,4,243.62,396.43,76.67,11,8,True,False,Late
SHP_006074,Amazon Logistics,India,Ahmedabad,Direct Drop,Sea,6074,2023-05-08,2023-05-08,2023-05-17,2023-05-17,Medical,Medical,DDP,462.67,80.13,117,295.72,103.27,80.13,9,9,False,False,Delivered
SHP_006075,Delhivery,India,Jaipur,Direct Drop,Ground,6075,2022-06-24,2022-06-24,2022-06-30,2022-06-30,Pharma,Pharma,CIP,425.98,127.87,118,309.27,347.75,127.87,6,6,False,False,Delivered
SHP_006076,Delhivery,India,Ahmedabad,From RDC,Ground,6076,2022-08-30,2022-08-30,2022-09-04,2022-09-04,Apparel,Apparel,EXW,64.66,148.28,81,416.24,100.7,148.28,5,7,False,False,Delivered
SHP_006077,Gati,India,Hyderabad,From RDC,Air,6077,2023-11-19,2023-11-19,2023-11-24,2023-11-24,Food,Food,CIP,119.64,129.78,183,910.36,222.17,129.78,5,4,True,False,Late
SHP_006078,DHL,India,Ahmedabad,From RDC,Sea,6078,2022-02-06,2022-02-06,2022-02-10,2022-02-10,Consumer Goods,Consumer Goods,EXW,485.52,116.18,100,809.95,342.43,116.18,4,6,False,False,Delivered
SHP_006079,XpressBees,India,Ahmedabad,Direct Drop,Air,6079,2023-04-21,2023-04-21,2023-04-26,2023-04-26,Industrial,Industrial,EXW,287.78,65.25,59,244.12,287.6,65.25,5,6,False,False,Delivered
SHP_006080,FedEx,India,Ahmedabad,From RDC,Air,6080,2022-12-18,2022-12-18,2022-12-20,2022-12-20,Pharma,Pharma,EXW,456.87,129.52,52,467.74,474.92,129.52,2,4,False,False,Delivered
SHP_006081,SpeedPost,India,Chennai,From RDC,Sea,6081,2023-11-03,2023-11-03,2023-11-14,2023-11-14,Consumer Goods,Consumer Goods,DDP,276.94,80.24,65,549.06,476.1,80.24,11,4,True,False,Late
SHP_006082,Delhivery,India,Bangalore,Direct Drop,Ground,6082,2022-11-18,2022-11-18,2022-11-24,2022-11-24,Pharma,Pharma,DDP,233.68,86.32,84,483.95,425.29,86.32,6,3,True,False,Late
SHP_006083,UPS,India,Kolkata,From RDC,Air,6083,2022-04-02,2022-04-02,2022-04-07,2022-04-07,Industrial,Industrial,DDP,29.61,115.21,97,521.61,322.4,115.21,5,5,False,False,Delivered
SHP_006084,Amazon Logistics,India,Kolkata,Direct Drop,Sea,6084,2023-01-30,2023-01-30,2023-02-03,2023-02-03,Pharma,Pharma,DDP,167.18,139.76,69,1091.67,179.02,139.76,4,3,True,False,Late
SHP_006085,Delhivery,India,Ahmedabad,From RDC,Air,6085,2022-07-09,2022-07-09,2022-07-14,2022-07-14,Automotive Parts,Automotive Parts,DDP,32.0,96.62,97,504.57,375.47,96.62,5,6,False,False,Delivered
SHP_006086,XpressBees,India,Mumbai,Direct Drop,Air,6086,2023-05-19,2023-05-19,2023-05-26,2023-05-26,Consumer Goods,Consumer Goods,EXW,19.65,87.04,6,489.63,327.13,87.04,7,9,False,False,Delivered
SHP_006087,XpressBees,India,Chennai,Direct Drop,Sea,6087,2023-01-19,2023-01-19,2023-01-25,2023-01-25,Apparel,Apparel,DDP,68.23,89.71,116,396.52,277.69,89.71,6,6,False,False,Delivered
SHP_006088,Gati,India,Mumbai,Direct Drop,Air,6088,2023-09-06,2023-09-06,2023-09-20,2023-09-20,Automotive Parts,Automotive Parts,EXW,270.35,220.48,101,1159.65,60.67,220.48,14,10,True,False,Late
SHP_006089,SpeedPost,India,Mumbai,Direct Drop,Ground,6089,2022-03-19,2022-03-19,2022-03-28,2022-03-28,Industrial,Industrial,CIP,362.58,134.38,124,1041.87,175.73,134.38,9,3,True,False,Late
SHP_006090,Gati,India,Jaipur,From RDC,Air,6090,2023-10-29,2023-10-29,2023-11-04,2023-11-04,Automotive Parts,Automotive Parts,CIP,4.73,95.62,186,676.52,239.91,95.62,6,6,False,False,Delivered
SHP_006091,DTDC,India,Hyderabad,From RDC,Air,6091,2022-04-23,2022-04-23,2022-04-26,2022-04-26,Industrial,Industrial,EXW,45.09,149.48,191,831.57,281.54,149.48,3,3,False,False,Delivered
SHP_006092,BlueDart,India,Mumbai,Direct Drop,Air,6092,2023-06-14,2023-06-14,2023-06-21,2023-06-21,Apparel,Apparel,CIP,477.17,124.49,95,265.93,39.2,124.49,7,7,False,False,Delivered
SHP_006093,Gati,India,Hyderabad,From RDC,Sea,6093,2022-01-27,2022-01-27,2022-02-06,2022-02-06,Electronics,Electronics,EXW,448.03,171.09,45,993.44,74.98,171.09,10,9,True,False,Late
SHP_006094,Ecom Express,India,Hyderabad,Direct Drop,Sea,6094,2022-01-14,2022-01-14,2022-01-16,2022-01-16,Pharma,Pharma,CIP,122.01,69.24,111,546.51,303.91,69.24,2,3,False,False,Delivered
SHP_006095,SafeExpress,India,Mumbai,From RDC,Air,6095,2022-04-11,2022-04-11,2022-04-17,2022-04-17,Consumer Goods,Consumer Goods,CIP,233.6,40.97,31,294.18,67.5,40.97,6,4,True,False,Late
SHP_006096,Gati,India,Bangalore,From RDC,Ground,6096,2022-11-03,2022-11-03,2022-11-10,2022-11-10,Apparel,Apparel,CIP,186.58,111.84,24,887.06,116.62,111.84,7,4,True,False,Late
SHP_006097,XpressBees,India,Kolkata,From RDC,Air,6097,2023-05-30,2023-05-30,2023-06-10,2023-06-10,Food,Food,EXW,358.17,34.97,141,127.7,384.43,34.97,11,8,True,False,Late
SHP_006098,DHL,India,Bangalore,Direct Drop,Air,6098,2023-09-26,2023-09-26,2023-09-29,2023-09-29,Food,Food,CIP,375.82,139.81,167,925.42,453.69,139.81,3,5,False,False,Delivered
SHP_006099,Ecom Express,India,Bangalore,From RDC,Ground,6099,2023-10-27,2023-10-27,2023-11-01,2023-11-01,Apparel,Apparel,CIP,296.77,112.45,23,244.77,205.69,112.45,5,4,True,False,Late
SHP_006100,SafeExpress,India,Mumbai,From RDC,Sea,6100,2022-02-25,2022-02-25,2022-03-05,2022-03-05,Consumer Goods,Consumer Goods,EXW,363.43,121.68,180,958.53,375.67,121.68,8,10,False,False,Delivered
SHP_006101,Amazon Logistics,India,Bangalore,From RDC,Sea,6101,2022-06-18,2022-06-18,2022-06-23,2022-06-23,Pharma,Pharma,CIP,294.17,63.93,20,181.68,144.98,63.93,5,3,True,False,Late
SHP_006102,XpressBees,India,Mumbai,From RDC,Air,6102,2022-11-15,2022-11-15,2022-11-28,2022-11-28,Consumer Goods,Consumer Goods,CIP,365.7,57.52,179,366.35,341.78,57.52,13,10,True,False,Late
SHP_006103,FedEx,India,Mumbai,From RDC,Sea,6103,2023-11-15,2023-11-15,2023-11-28,2023-11-28,Industrial,Industrial,DDP,282.99,71.46,178,479.47,454.09,71.46,13,10,True,False,Late
SHP_006104,SpeedPost,India,Chennai,Direct Drop,Sea,6104,2022-07-07,2022-07-07,2022-07-13,2022-07-13,Automotive Parts,Automotive Parts,CIP,497.04,231.92,28,1179.1,382.3,231.92,6,7,False,False,Delivered
SHP_006105,BlueDart,India,Hyderabad,From RDC,Air,6105,2023-01-29,2023-01-29,2023-02-06,2023-02-06,Consumer Goods,Consumer Goods,DDP,302.48,127.69,132,303.58,275.12,127.69,8,7,True,False,Late
SHP_006106,UPS,India,Jaipur,Direct Drop,Air,6106,2022-02-23,2022-02-23,2022-02-28,2022-02-28,Pharma,Pharma,CIP,18.89,62.96,74,409.87,469.08,62.96,5,4,True,False,Late
SHP_006107,BlueDart,India,Delhi,Direct Drop,Ground,6107,2023-07-07,2023-07-07,2023-07-13,2023-07-13,Medical,Medical,EXW,330.92,69.43,106,465.08,383.6,69.43,6,4,True,False,Late
SHP_006108,DHL,India,Jaipur,Direct Drop,Sea,6108,2023-04-08,2023-04-08,2023-04-14,2023-04-14,Food,Food,CIP,436.95,113.56,154,269.76,69.69,113.56,6,3,True,False,Late
SHP_006109,Delhivery,India,Kolkata,Direct Drop,Sea,6109,2022-09-29,2022-09-29,2022-10-05,2022-10-05,Automotive Parts,Automotive Parts,CIP,97.97,87.4,177,369.49,232.84,87.4,6,8,False,False,Delivered
SHP_006110,SpeedPost,India,Jaipur,From RDC,Air,6110,2022-12-12,2022-12-12,2022-12-27,2022-12-27,Industrial,Industrial,DDP,143.98,120.51,169,954.16,447.76,120.51,15,10,True,False,Late
SHP_006111,UPS,India,Surat,Direct Drop,Ground,6111,2022-05-12,2022-05-12,2022-05-23,2022-05-23,Consumer Goods,Consumer Goods,CIP,184.59,133.69,119,410.12,327.05,133.69,11,10,True,False,Late
SHP_006112,XpressBees,India,Pune,Direct Drop,Air,6112,2022-01-28,2022-01-28,2022-02-06,2022-02-06,Automotive Parts,Automotive Parts,CIP,1.67,104.54,69,551.45,398.69,104.54,9,8,True,False,Late
SHP_006113,XpressBees,India,Mumbai,Direct Drop,Ground,6113,2023-08-23,2023-08-23,2023-09-01,2023-09-01,Electronics,Electronics,EXW,427.64,114.39,133,805.18,271.57,114.39,9,10,False,False,Delivered
SHP_006114,BlueDart,India,Mumbai,From RDC,Ground,6114,2022-05-31,2022-05-31,2022-06-08,2022-06-08,Medical,Medical,DDP,376.19,110.67,191,395.16,435.33,110.67,8,6,True,False,Late
SHP_006115,DTDC,India,Kolkata,From RDC,Air,6115,2023-05-25,2023-05-25,2023-05-31,2023-05-31,Pharma,Pharma,DDP,43.36,228.24,149,475.45,387.77,228.24,6,6,False,False,Delivered
SHP_006116,DTDC,India,Mumbai,Direct Drop,Sea,6116,2022-05-28,2022-05-28,2022-06-08,2022-06-08,Food,Food,DDP,42.44,190.16,142,959.68,253.12,190.16,11,8,True,False,Late
SHP_006117,DHL,India,Pune,Direct Drop,Sea,6117,2023-07-23,2023-07-23,2023-08-01,2023-08-01,Medical,Medical,EXW,225.13,85.32,154,349.07,307.76,85.32,9,9,False,False,Delivered
SHP_006118,DTDC,India,Bangalore,Direct Drop,Sea,6118,2023-07-28,2023-07-28,2023-08-03,2023-08-03,Automotive Parts,Automotive Parts,CIP,463.95,191.74,122,1192.12,280.49,191.74,6,4,True,False,Late
SHP_006119,Gati,India,Mumbai,From RDC,Air,6119,2023-01-08,2023-01-08,2023-01-16,2023-01-16,Food,Food,CIP,336.81,246.39,8,1612.16,419.39,246.39,8,9,False,False,Delivered
SHP_006120,BlueDart,India,Mumbai,Direct Drop,Sea,6120,2022-02-05,2022-02-05,2022-02-13,2022-02-13,Automotive Parts,Automotive Parts,CIP,141.28,135.13,48,334.79,46.36,135.13,8,8,False,False,Delivered
SHP_006121,DHL,India,Bangalore,From RDC,Air,6121,2023-03-18,2023-03-18,2023-03-24,2023-03-24,Apparel,Apparel,EXW,149.32,71.45,63,554.4,458.13,71.45,6,5,True,False,Late
SHP_006122,XpressBees,India,Delhi,From RDC,Ground,6122,2023-03-19,2023-03-19,2023-03-30,2023-03-30,Electronics,Electronics,CIP,142.44,52.48,68,123.94,89.28,52.48,11,10,True,False,Lost
SHP_006123,Ecom Express,India,Surat,Direct Drop,Sea,6123,2023-10-27,2023-10-27,2023-11-02,2023-11-02,Industrial,Industrial,EXW,58.08,89.9,113,658.3,214.45,89.9,6,8,False,False,Delivered
SHP_006124,Amazon Logistics,India,Ahmedabad,From RDC,Ground,6124,2023-08-02,2023-08-02,2023-08-08,2023-08-08,Consumer Goods,Consumer Goods,CIP,347.02,90.02,147,281.34,430.67,90.02,6,5,True,False,Late
SHP_006125,SpeedPost,India,Hyderabad,Direct Drop,Sea,6125,2023-01-27,2023-01-27,2023-02-06,2023-02-06,Medical,Medical,DDP,251.93,81.62,125,253.38,459.48,81.62,10,8,True,False,Late
SHP_006126,Ecom Express,India,Jaipur,Direct Drop,Air,6126,2023-04-02,2023-04-02,2023-04-06,2023-04-06,Medical,Medical,CIP,2.12,53.25,138,213.92,143.87,53.25,4,6,False,False,Delivered
SHP_006127,DHL,India,Jaipur,From RDC,Ground,6127,2022-08-28,2022-08-28,2022-09-02,2022-09-02,Electronics,Electronics,DDP,374.22,78.29,41,287.9,217.02,78.29,5,6,False,False,Delivered
SHP_006128,Delhivery,India,Kolkata,Direct Drop,Air,6128,2022-08-18,2022-08-18,2022-08-28,2022-08-28,Medical,Medical,CIP,281.3,79.53,65,587.09,463.64,79.53,10,7,True,False,Late
SHP_006129,Delhivery,India,Bangalore,From RDC,Ground,6129,2023-05-03,2023-05-03,2023-05-08,2023-05-08,Consumer Goods,Consumer Goods,EXW,475.85,148.35,76,929.68,361.39,148.35,5,6,False,False,Delivered
SHP_006130,Ecom Express,India,Jaipur,From RDC,Air,6130,2022-01-11,2022-01-11,2022-01-17,2022-01-17,Consumer Goods,Consumer Goods,DDP,290.87,125.61,68,630.69,397.0,125.61,6,3,True,False,Late
SHP_006131,Delhivery,India,Surat,Direct Drop,Ground,6131,2023-07-06,2023-07-06,2023-07-14,2023-07-14,Pharma,Pharma,DDP,409.35,67.96,14,410.31,411.05,67.96,8,6,True,False,Late
SHP_006132,Delhivery,India,Jaipur,Direct Drop,Sea,6132,2022-10-02,2022-10-02,2022-10-09,2022-10-09,Industrial,Industrial,EXW,13.52,43.3,87,256.03,29.98,43.3,7,6,True,False,Late
SHP_006133,Amazon Logistics,India,Bangalore,From RDC,Ground,6133,2022-09-10,2022-09-10,2022-09-16,2022-09-16,Pharma,Pharma,DDP,143.39,61.83,15,415.7,265.8,61.83,6,5,True,False,Late
SHP_006134,UPS,India,Jaipur,Direct Drop,Ground,6134,2023-07-06,2023-07-06,2023-07-10,2023-07-10,Automotive Parts,Automotive Parts,EXW,202.39,70.27,187,321.09,298.3,70.27,4,4,False,False,Delivered
SHP_006135,DTDC,India,Mumbai,From RDC,Ground,6135,2022-06-15,2022-06-15,2022-06-21,2022-06-21,Food,Food,DDP,133.77,165.58,178,930.53,311.29,165.58,6,4,True,False,Late
SHP_006136,Amazon Logistics,India,Surat,Direct Drop,Air,6136,2022-10-23,2022-10-23,2022-10-31,2022-10-31,Electronics,Electronics,DDP,159.69,98.97,158,425.73,327.43,98.97,8,7,True,False,Late
SHP_006137,XpressBees,India,Delhi,From RDC,Sea,6137,2022-01-24,2022-01-24,2022-02-01,2022-02-01,Food,Food,EXW,215.09,102.3,108,722.88,262.24,102.3,8,6,True,False,Late
SHP_006138,Delhivery,India,Kolkata,From RDC,Ground,6138,2022-02-15,2022-02-15,2022-02-26,2022-02-26,Electronics,Electronics,EXW,209.64,42.88,28,176.88,204.65,42.88,11,9,True,False,Late
SHP_006139,XpressBees,India,Ahmedabad,Direct Drop,Air,6139,2023-05-17,2023-05-17,2023-05-23,2023-05-23,Automotive Parts,Automotive Parts,CIP,260.02,49.1,101,229.41,279.85,49.1,6,5,True,False,Late
SHP_006140,SafeExpress,India,Surat,From RDC,Air,6140,2023-01-10,2023-01-10,2023-01-17,2023-01-17,Apparel,Apparel,EXW,467.76,73.41,71,154.36,136.73,73.41,7,7,False,False,Delivered
SHP_006141,Amazon Logistics,India,Ahmedabad,From RDC,Ground,6141,2023-02-16,2023-02-16,2023-02-21,2023-02-21,Industrial,Industrial,CIP,270.84,40.98,7,168.07,298.75,40.98,5,3,True,False,Late
SHP_006142,Amazon Logistics,India,Hyderabad,Direct Drop,Sea,6142,2022-09-13,2022-09-13,2022-09-24,2022-09-24,Industrial,Industrial,EXW,497.83,143.6,66,580.12,115.2,143.6,11,10,True,False,Late
SHP_006143,Ecom Express,India,Mumbai,From RDC,Air,6143,2022-01-23,2022-01-23,2022-01-31,2022-01-31,Industrial,Industrial,DDP,91.18,61.97,117,375.8,414.96,61.97,8,8,False,False,Delivered
SHP_006144,Ecom Express,India,Delhi,From RDC,Ground,6144,2023-10-05,2023-10-05,2023-10-13,2023-10-13,Food,Food,DDP,222.0,34.84,178,195.55,448.81,34.84,8,10,False,False,Delivered
SHP_006145,FedEx,India,Hyderabad,Direct Drop,Ground,6145,2022-10-26,2022-10-26,2022-10-27,2022-10-27,Automotive Parts,Automotive Parts,CIP,294.44,109.86,193,329.67,286.69,109.86,1,3,False,False,Delivered
SHP_006146,UPS,India,Mumbai,From RDC,Ground,6146,2023-08-07,2023-08-07,2023-08-17,2023-08-17,Industrial,Industrial,EXW,471.88,144.32,19,623.53,17.49,144.32,10,7,True,False,Late
SHP_006147,BlueDart,India,Surat,From RDC,Ground,6147,2023-04-24,2023-04-24,2023-04-29,2023-04-29,Automotive Parts,Automotive Parts,DDP,480.92,125.12,118,362.16,134.66,125.12,5,5,False,False,Delivered
SHP_006148,UPS,India,Kolkata,Direct Drop,Ground,6148,2023-04-14,2023-04-14,2023-04-22,2023-04-22,Medical,Medical,CIP,425.0,49.15,74,358.93,370.01,49.15,8,5,True,False,Late
SHP_006149,Amazon Logistics,India,Hyderabad,Direct Drop,Sea,6149,2022-07-05,2022-07-05,2022-07-16,2022-07-16,Apparel,Apparel,DDP,42.64,77.96,82,529.66,428.93,77.96,11,8,True,False,Late
SHP_006150,XpressBees,India,Bangalore,From RDC,Sea,6150,2022-11-11,2022-11-11,2022-11-19,2022-11-19,Electronics,Electronics,DDP,132.13,51.43,113,389.2,493.57,51.43,8,10,False,False,Delivered
SHP_006151,XpressBees,India,Surat,From RDC,Air,6151,2022-05-03,2022-05-03,2022-05-08,2022-05-08,Food,Food,EXW,156.71,136.41,140,518.64,443.91,136.41,5,3,True,False,Late
SHP_006152,SpeedPost,India,Mumbai,From RDC,Air,6152,2022-06-09,2022-06-09,2022-06-11,2022-06-11,Industrial,Industrial,EXW,236.96,233.0,126,1127.05,255.84,233.0,2,3,False,True,Delivered
SHP_006153,UPS,India,Surat,Direct Drop,Air,6153,2023-08-14,2023-08-14,2023-08-21,2023-08-21,Industrial,Industrial,EXW,48.8,69.04,62,411.73,340.48,69.04,7,6,True,False,Late
SHP_006154,BlueDart,India,Chennai,From RDC,Air,6154,2023-08-22,2023-08-22,2023-08-28,2023-08-28,Medical,Medical,DDP,391.29,130.25,12,771.84,458.99,130.25,6,8,False,False,Delivered
SHP_006155,DTDC,India,Surat,From RDC,Ground,6155,2023-09-03,2023-09-03,2023-09-20,2023-09-20,Apparel,Apparel,CIP,28.18,235.78,117,704.16,477.59,235.78,17,10,True,False,Late
SHP_006156,SafeExpress,India,Bangalore,From RDC,Ground,6156,2022-09-30,2022-09-30,2022-10-04,2022-10-04,Electronics,Electronics,CIP,306.64,31.51,42,194.16,445.44,31.51,4,5,False,False,Delivered
SHP_006157,Amazon Logistics,India,Delhi,From RDC,Sea,6157,2023-09-17,2023-09-17,2023-09-28,2023-09-28,Automotive Parts,Automotive Parts,CIP,425.19,149.74,82,299.85,366.44,149.74,11,10,True,False,Late
SHP_006158,FedEx,India,Ahmedabad,Direct Drop,Sea,6158,2023-05-31,2023-05-31,2023-06-03,2023-06-03,Automotive Parts,Automotive Parts,DDP,72.7,120.31,55,575.19,214.44,120.31,3,5,False,False,Delivered
SHP_006159,SpeedPost,India,Jaipur,Direct Drop,Sea,6159,2023-10-21,2023-10-21,2023-11-03,2023-11-03,Electronics,Electronics,DDP,390.33,214.19,146,643.24,77.97,214.19,13,6,True,False,Late
SHP_006160,Ecom Express,India,Ahmedabad,From RDC,Sea,6160,2022-12-27,2022-12-27,2022-12-29,2022-12-29,Electronics,Electronics,EXW,178.67,52.69,24,148.77,292.11,52.69,2,3,False,False,Delivered
SHP_006161,Gati,India,Pune,From RDC,Sea,6161,2022-09-23,2022-09-23,2022-09-25,2022-09-25,Industrial,Industrial,DDP,331.41,149.15,114,510.63,484.09,149.15,2,3,False,False,Delivered
SHP_006162,XpressBees,India,Surat,Direct Drop,Ground,6162,2022-12-26,2022-12-26,2023-01-03,2023-01-03,Apparel,Apparel,CIP,93.51,47.26,44,286.84,227.31,47.26,8,10,False,False,Delivered
SHP_006163,Gati,India,Hyderabad,Direct Drop,Sea,6163,2022-10-08,2022-10-08,2022-10-11,2022-10-11,Electronics,Electronics,EXW,29.32,197.52,113,581.37,29.11,197.52,3,3,False,True,Delivered
SHP_006164,DHL,India,Chennai,Direct Drop,Sea,6164,2023-11-28,2023-11-28,2023-12-09,2023-12-09,Medical,Medical,DDP,112.85,94.81,135,290.63,361.96,94.81,11,8,True,False,Late
SHP_006165,Gati,India,Delhi,Direct Drop,Sea,6165,2022-09-16,2022-09-16,2022-09-29,2022-09-29,Automotive Parts,Automotive Parts,DDP,150.89,198.21,64,596.71,190.67,198.21,13,10,True,False,Late
SHP_006166,Delhivery,India,Delhi,From RDC,Ground,6166,2022-12-26,2022-12-26,2023-01-01,2023-01-01,Industrial,Industrial,EXW,450.23,90.51,30,224.56,323.16,90.51,6,6,False,False,Delivered
SHP_006167,UPS,India,Bangalore,From RDC,Air,6167,2022-10-09,2022-10-09,2022-10-14,2022-10-14,Consumer Goods,Consumer Goods,EXW,394.57,46.65,86,254.84,321.63,46.65,5,7,False,False,Delivered
SHP_006168,BlueDart,India,Jaipur,Direct Drop,Air,6168,2022-04-21,2022-04-21,2022-05-02,2022-05-02,Electronics,Electronics,DDP,197.35,118.97,156,448.89,186.35,118.97,11,8,True,False,Late
SHP_006169,Ecom Express,India,Bangalore,From RDC,Ground,6169,2022-03-17,2022-03-17,2022-03-27,2022-03-27,Electronics,Electronics,EXW,339.17,123.56,167,740.01,164.76,123.56,10,7,True,False,Late
SHP_006170,Amazon Logistics,India,Delhi,Direct Drop,Ground,6170,2022-11-13,2022-11-13,2022-11-20,2022-11-20,Food,Food,DDP,419.97,144.33,131,993.15,107.31,144.33,7,8,False,False,Delivered
SHP_006171,Gati,India,Mumbai,Direct Drop,Ground,6171,2023-02-17,2023-02-17,2023-02-21,2023-02-21,Pharma,Pharma,CIP,39.89,102.78,58,551.37,432.07,102.78,4,4,False,False,Delivered
SHP_006172,BlueDart,India,Bangalore,Direct Drop,Sea,6172,2023-05-07,2023-05-07,2023-05-17,2023-05-17,Automotive Parts,Automotive Parts,CIP,273.08,129.57,31,851.41,205.72,129.57,10,10,False,False,Delivered
SHP_006173,DTDC,India,Hyderabad,Direct Drop,Sea,6173,2023-09-22,2023-09-22,2023-10-04,2023-10-04,Automotive Parts,Automotive Parts,CIP,40.41,219.59,6,476.97,1.81,219.59,12,7,True,False,Late
SHP_006174,FedEx,India,Ahmedabad,From RDC,Ground,6174,2022-03-15,2022-03-15,2022-03-23,2022-03-23,Electronics,Electronics,EXW,323.63,87.89,141,552.35,22.42,87.89,8,5,True,False,Late
SHP_006175,Ecom Express,India,Chennai,Direct Drop,Ground,6175,2023-10-17,2023-10-17,2023-10-24,2023-10-24,Medical,Medical,CIP,362.51,131.67,65,274.31,24.93,131.67,7,4,True,False,Late
SHP_006176,SpeedPost,India,Jaipur,From RDC,Ground,6176,2023-01-29,2023-01-29,2023-02-06,2023-02-06,Food,Food,DDP,184.52,233.1,115,1826.22,147.15,233.1,8,3,True,False,Late
SHP_006177,DHL,India,Mumbai,Direct Drop,Ground,6177,2023-02-27,2023-02-27,2023-02-28,2023-02-28,Medical,Medical,EXW,50.93,53.95,162,162.62,490.62,53.95,1,3,False,False,Delivered
SHP_006178,Ecom Express,India,Bangalore,Direct Drop,Sea,6178,2023-04-18,2023-04-18,2023-04-22,2023-04-22,Medical,Medical,EXW,306.91,65.74,78,285.51,235.61,65.74,4,4,False,False,Delivered
SHP_006179,Delhivery,India,Bangalore,From RDC,Ground,6179,2022-08-25,2022-08-25,2022-09-05,2022-09-05,Electronics,Electronics,DDP,25.41,65.38,182,224.88,400.13,65.38,11,8,True,False,Late
SHP_006180,Ecom Express,India,Jaipur,Direct Drop,Ground,6180,2022-10-09,2022-10-09,2022-10-20,2022-10-20,Automotive Parts,Automotive Parts,EXW,273.61,98.45,154,682.78,16.26,98.45,11,10,True,False,Late
SHP_006181,XpressBees,India,Hyderabad,From RDC,Ground,6181,2023-05-07,2023-05-07,2023-05-08,2023-05-08,Industrial,Industrial,DDP,391.51,38.51,59,148.02,200.79,38.51,1,3,False,False,Delivered
SHP_006182,BlueDart,India,Hyderabad,From RDC,Sea,6182,2023-02-01,2023-02-01,2023-02-03,2023-02-03,Consumer Goods,Consumer Goods,CIP,194.75,41.64,121,202.22,352.51,41.64,2,4,False,False,Delivered
SHP_006183,Gati,India,Pune,Direct Drop,Sea,6183,2023-07-09,2023-07-09,2023-07-17,2023-07-17,Food,Food,EXW,395.78,86.68,193,184.54,134.47,86.68,8,4,True,False,Late
SHP_006184,UPS,India,Hyderabad,From RDC,Sea,6184,2022-04-12,2022-04-12,2022-04-17,2022-04-17,Apparel,Apparel,CIP,468.5,131.45,53,535.99,260.82,131.45,5,7,False,False,Delivered
SHP_006185,DTDC,India,Chennai,From RDC,Air,6185,2022-12-25,2022-12-25,2023-01-09,2023-01-09,Electronics,Electronics,CIP,8.2,201.61,113,1153.22,371.14,201.61,15,8,True,False,Late
